well_id|county|spud_date|completion_date
10048|County 1|2008-07-11|2008-10-14
10049|County 6|2013-01-10|2013-03-27
10050|County 1|2023-07-07|2023-11-03
10051|County 6|2010-09-05|2010-12-18
10052|County 6|2013-11-20|2014-04-24
10053|County 6|2022-09-22|2023-01-24
10054|County 7|2011-02-19|2011-05-15
10055|County 5|2014-09-14|2014-12-24
10056|County 8|2018-02-17|2018-05-12
10057|County 8|2011-08-07|2011-11-30
10058|County 1|2015-12-02|2016-05-19
10059|County 1|2014-05-09|2014-08-20
10060|County 1|2022-04-25|2022-11-02
10061|County 1|2014-02-23|2014-08-05
10062|County 8|2019-11-21|2021-04-13
10063|County 1|2019-08-13|2020-01-11
10064|County 6|2020-01-12|2023-05-03
10065|County 9|2013-01-11|2013-06-18
10066|County 6|2018-07-14|2018-10-26
10067|County 1|2019-12-02|2021-12-19
10068|County 3|2015-07-12|2015-11-16
10069|County 1|2011-12-24|2012-03-31
10070|County 9|2015-10-13|2016-02-11
10071|County 1|2019-08-21|2020-04-03
10072|County 8|2020-01-24|2021-09-17
10073|County 6|2022-03-15|2022-12-31
10074|County 1|2022-09-25|2023-04-09
10075|County 7|2009-05-19|2009-08-11
10076|County 6|2015-06-17|2017-06-26
10077|County 9|2009-08-09|2009-10-31
10078|County 6|2018-12-14|2020-02-03
10079|County 6|2014-01-11|2014-05-25
10080|County 9|2017-08-03|2018-02-08
10081|County 8|2014-01-04|2014-03-22
10082|County 5|2010-10-29|2011-01-13
10083|County 6|2021-11-23|2022-11-26
10084|County 1|2019-02-17|2019-12-07
10085|County 9|2011-02-22|2011-06-18
10086|County 1|2011-08-31|2012-02-16
10087|County 1|2013-08-19|2013-12-31
10088|County 1|2018-07-20|2018-12-02
10089|County 3|2013-12-16|2014-05-14
10090|County 9|2016-01-06|2016-06-08
10091|County 1|2011-12-02|2012-02-21
10092|County 8|2020-01-15|2021-05-08
10093|County 1|2013-11-25|2014-06-03
10094|County 5|2011-07-15|2011-12-01
10095|County 6|2010-05-12|2010-08-21
10096|County 9|2017-07-04|2017-11-22
10097|County 1|2018-10-17|2019-02-27
10098|County 8|2012-07-07|2012-09-21
10099|County 8|2007-12-21|2008-02-13
10100|County 6|2011-06-16|2011-09-08
10101|County 8|2018-08-14|2019-01-28
10102|County 6|2013-04-22|2013-09-01
10103|County 8|2016-12-16|2017-05-03
10104|County 1|2014-12-27|2018-10-30
10105|County 9|2015-10-12|2016-02-05
10106|County 6|2015-03-06|2016-04-17
10107|County 1|2013-08-09|2014-02-28
10108|County 8|2011-10-10|2012-03-01
10109|County 9|2012-12-17|2013-05-19
10110|County 1|2014-11-27|2015-05-21
10111|County 8|2010-05-18|2010-10-11
10112|County 1|2014-07-05|2015-03-18
10113|County 1|2013-06-05|2013-09-14
10114|County 1|2013-01-31|2013-07-22
10115|County 1|2012-02-02|2012-09-11
10116|County 8|2014-08-20|2015-01-17
10117|County 9|2022-01-20|2022-09-11
10118|County 9|2019-12-04|2020-04-08
10119|County 1|2018-07-30|2019-01-25
10120|County 1|2019-01-30|2019-05-22
10121|County 8|2012-02-24|2012-06-10
10122|County 7|2010-10-10|2011-05-21
10123|County 1|2013-04-22|2013-07-10
10124|County 8|2016-05-30|2018-03-20
10125|County 8|2014-04-29|2014-12-19
10126|County 9|2010-02-04|2010-05-05
10127|County 1|2013-09-10|2013-11-20
10128|County 6|2014-03-17|2014-08-20
10129|County 8|2015-01-29|2015-09-18
10130|County 9|2008-08-14|2008-10-20
10131|County 1|2013-09-25|2014-04-26
10132|County 5|2010-04-22|2010-06-17
10133|County 9|2012-01-29|2012-03-24
10134|County 8|2017-03-10|2017-08-11
10135|County 7|2012-09-24|2012-12-04
10136|County 9|2010-10-20|2011-02-12
10137|County 1|2011-06-17|2011-10-06
10138|County 6|2017-11-13|2018-08-07
10139|County 6|2012-11-16|2013-03-26
10140|County 1|2017-06-01|2018-09-08
10141|County 6|2010-09-25|2010-12-09
10142|County 7|2014-02-02|2014-05-08
10143|County 9|2011-02-23|2011-07-12
10144|County 1|2012-03-05|2012-06-04
10145|County 8|2009-05-01|2009-07-16
10146|County 6|2018-11-13|2019-05-19
10147|County 9|2006-09-26|2006-11-17
10148|County 9|2011-04-01|2011-08-15
10149|County 9|2020-06-04|2021-06-05
10150|County 9|2013-07-08|2014-02-17
10151|County 1|2013-04-29|2013-11-09
10152|County 1|2022-11-28|2023-06-01
10153|County 9|2019-03-12|2019-10-01
10154|County 8|2017-07-11|2017-12-08
10155|County 6|2014-09-26|2015-09-01
10156|County 1|2013-09-25|2014-02-07
10157|County 6|2022-09-12|2023-05-03
10158|County 8|2014-01-27|2014-08-20
10159|County 8|2021-03-11|2021-08-13
10160|County 9|2006-12-27|2007-03-17
10161|County 6|2012-09-29|2012-12-21
10162|County 6|2018-10-20|2019-08-21
10163|County 1|2014-10-02|2015-05-14
10164|County 8|2019-11-23|2021-04-24
10165|County 6|2018-10-28|2019-08-21
10166|County 6|2013-11-22|2014-08-01
10167|County 6|2020-02-21|2023-06-09
10168|County 1|2012-08-13|2012-12-27
10169|County 6|2012-01-29|2012-05-02
10170|County 1|2017-03-29|2018-08-12
10171|County 1|2013-06-05|2014-05-01
10172|County 9|2018-11-18|2019-02-21
10173|County 9|2013-08-09|2013-12-03
10174|County 5|2019-06-17|2019-09-24
10175|County 8|2011-08-24|2012-01-09
10176|County 5|2011-09-16|2012-05-11
10177|County 6|2019-10-13|2020-09-18
10178|County 1|2018-04-17|2019-03-02
10179|County 1|2010-10-07|2011-03-04
10180|County 7|2013-03-13|2013-07-11
10181|County 9|2012-05-05|2013-01-10
10182|County 1|2018-05-21|2019-02-14
10183|County 1|2012-02-03|2012-05-13
10184|County 5|2013-02-08|2013-06-30
10185|County 9|2023-03-23|2023-09-02
10186|County 8|2022-08-02|2023-02-21
10187|County 9|2011-07-24|2011-10-04
10188|County 8|2010-05-27|2010-08-16
10189|County 11|2014-08-21|2015-02-06
10190|County 1|2019-12-05|2020-08-28
10191|County 8|2022-09-12|2023-04-09
10192|County 1|2013-07-01|2013-09-18
10193|County 5|2007-03-11|2007-06-30
10194|County 6|2012-10-27|2013-04-19
10195|County 1|2013-05-13|2013-08-03
10196|County 7|2012-04-11|2012-06-01
10197|County 1|2013-05-30|2013-07-11
10198|County 1|2018-10-02|2019-03-01
10199|County 8|2019-03-22|2019-08-08
10200|County 6|2014-05-21|2014-09-06
10201|County 3|2013-09-19|2014-03-12
10202|County 1|2018-08-08|2018-12-05
10203|County 1|2019-08-15|2020-03-31
10204|County 1|2014-10-18|2015-10-05
10205|County 6|2023-01-09|2023-08-23
10206|County 5|2013-04-27|2013-08-23
10207|County 1|2019-05-15|2019-11-14
10208|County 5|2011-05-10|2011-11-22
10209|County 6|2020-01-23|2021-07-05
10210|County 1|2022-08-27|2023-02-06
10211|County 6|2016-09-04|2017-06-24
10212|County 1|2012-06-25|2012-09-15
10213|County 6|2011-11-10|2012-02-16
10214|County 8|2016-01-17|2016-06-29
10215|County 5|2010-11-12|2011-07-01
10216|County 1|2017-03-28|2017-07-15
10217|County 1|2023-06-16|2023-12-06
10218|County 8|2020-03-17|2020-11-08
10219|County 6|2015-08-14|2017-01-09
10220|County 1|2014-10-25|2015-01-15
10221|County 8|2011-02-12|2011-09-18
10222|County 6|2022-06-16|2022-11-16
10223|County 6|2019-10-07|2021-12-08
10224|County 1|2013-11-11|2014-04-04
10225|County 8|2013-04-23|2013-10-10
10226|County 9|2009-10-24|2010-01-04
10227|County 6|2017-05-04|2017-08-30
10228|County 6|2008-04-10|2008-06-25
10229|County 9|2019-04-17|2019-08-11
10230|County 8|2018-03-23|2018-09-06
10231|County 9|2011-04-12|2011-07-04
10232|County 1|2020-10-13|2021-04-19
10233|County 1|2017-09-30|2018-07-12
10234|County 1|2014-04-28|2014-09-19
10235|County 9|2019-08-27|2020-01-04
10236|County 1|2013-10-03|2014-06-09
10237|County 9|2009-02-13|2009-06-21
10238|County 9|2014-02-06|2014-11-12
10239|County 1|2020-01-05|2022-11-04
10240|County 9|2018-10-25|2019-05-11
10241|County 5|2018-05-11|2018-08-14
10242|County 1|2015-11-29|2016-11-01
10243|County 5|2013-02-27|2013-05-20
10244|County 1|2012-02-04|2012-08-09
10245|County 8|2018-05-25|2019-01-09
10246|County 6|2015-01-31|2017-06-23
10247|County 8|2014-06-05|2014-11-24
10248|County 8|2012-09-26|2013-03-12
10249|County 6|2014-10-12|2015-11-28
10250|County 8|2012-09-09|2013-07-01
10251|County 9|2018-11-16|2019-05-05
10252|County 1|2015-11-21|2016-12-05
10253|County 9|2020-03-14|2021-06-21
10254|County 7|2011-12-30|2012-03-15
10255|County 9|2015-05-11|2017-05-22
10256|County 6|2015-05-26|2016-11-01
10257|County 1|2013-04-13|2014-01-01
10258|County 6|2014-06-08|2015-01-28
10259|County 6|2009-09-13|2010-01-21
10260|County 9|2011-09-27|2012-03-16
10261|County 6|2007-05-04|2007-07-18
10262|County 9|2015-08-31|2016-04-01
10263|County 8|2013-10-04|2013-12-22
10264|County 6|2017-02-09|2017-08-30
10265|County 1|2021-10-03|2022-02-26
10266|County 8|2014-09-05|2015-01-02
10267|County 1|2014-06-13|2014-12-09
10268|County 1|2022-06-22|2022-10-01
10269|County 6|2019-07-04|2019-10-06
10270|County 8|2007-10-22|2008-02-14
10271|County 1|2011-10-23|2012-03-27
10272|County 9|2008-04-29|2008-07-15
10273|County 1|2008-07-21|2008-09-16
10274|County 5|2005-03-19|2005-06-20
10275|County 9|2015-04-24|2017-01-01
10276|County 9|2006-06-21|2006-08-08
10277|County 9|2022-10-01|2023-01-01
10278|County 6|2015-02-03|2017-06-06
10279|County 1|2016-01-11|2016-09-20
10280|County 9|2012-05-03|2012-10-16
10281|County 5|2013-06-17|2013-09-30
10282|County 6|2018-03-26|2018-09-15
10283|County 6|2014-06-12|2015-03-11
10284|County 1|2012-09-15|2013-02-14
10285|County 8|2012-03-11|2012-08-11
10286|County 4|2007-06-03|2007-07-01
10287|County 1|2013-07-06|2013-10-01
10288|County 3|2011-09-01|2011-11-30
10289|County 8|2011-09-14|2012-06-19
10290|County 9|2013-01-02|2013-03-13
10291|County 9|2012-05-03|2012-07-23
10292|County 1|2015-06-15|2016-03-14
10293|County 1|2020-01-06|2021-03-21
10294|County 9|2007-10-24|2007-11-12
10295|County 5|2017-02-17|2017-04-01
10296|County 8|2015-01-06|2015-08-26
10297|County 8|2009-04-25|2009-06-24
10298|County 9|2009-01-04|2009-07-21
10299|County 1|2013-07-05|2013-11-03
10300|County 9|2012-12-17|2013-03-01
10301|County 9|2015-03-03|2015-09-18
10302|County 8|2018-10-05|2023-10-12
10303|County 8|2007-05-10|2007-07-05
10304|County 1|2014-09-17|2015-05-27
10305|County 1|2013-05-14|2013-10-17
10306|County 9|2019-08-25|2019-12-18
10307|County 6|2017-10-25|2018-09-17
10308|County 9|2008-09-06|2008-11-19
10309|County 6|2018-09-18|2019-03-13
10310|County 9|2010-09-06|2011-08-01
10311|County 8|2019-03-12|2019-07-06
10312|County 9|2019-04-07|2019-10-29
10313|County 2|2011-05-12|2011-11-04
10314|County 1|2011-04-03|2011-06-01
10315|County 1|2015-10-14|2016-10-08
10316|County 1|2011-11-04|2012-09-27
10317|County 6|2011-04-27|2011-09-30
10318|County 1|2012-11-22|2013-05-20
10319|County 8|2014-10-11|2015-03-12
10320|County 1|2016-11-22|2018-03-31
10321|County 1|2010-03-26|2010-07-25
10322|County 6|2008-09-30|2009-03-11
10323|County 9|2013-06-22|2014-04-23
10324|County 9|2015-03-14|2015-09-28
10325|County 8|2015-01-09|2015-08-19
10326|County 9|2013-05-03|2013-09-26
10327|County 9|2008-03-22|2008-06-04
10328|County 5|2013-02-14|2013-07-14
10329|County 1|2013-08-19|2014-01-29
10330|County 8|2022-12-27|2023-08-12
10331|County 1|2017-12-01|2018-07-11
10332|County 9|2011-01-14|2011-03-30
10333|County 1|2010-01-02|2010-03-03
10334|County 1|2014-05-19|2014-10-04
10335|County 9|2011-08-28|2011-11-24
10336|County 1|2013-01-11|2013-08-23
10337|County 8|2013-10-08|2014-01-27
10338|County 9|2018-10-17|2019-03-31
10339|County 9|2019-05-23|2019-08-23
10340|County 1|2014-08-11|2015-03-21
10341|County 1|2015-02-11|2016-02-13
10342|County 6|2014-06-14|2015-01-30
10343|County 8|2017-07-10|2017-12-05
10344|County 8|2014-05-04|2014-10-28
10345|County 5|2014-09-07|2014-11-23
10346|County 6|2023-01-26|2023-06-13
10347|County 9|2014-08-02|2014-12-11
10348|County 9|2022-09-15|2023-02-10
10349|County 6|2014-10-27|2015-02-01
10350|County 9|2008-12-30|2009-03-07
10351|County 9|2012-12-01|2013-05-11
10352|County 1|2016-11-15|2018-01-19
10353|County 9|2023-02-17|2023-11-01
10354|County 5|2015-01-08|2015-12-14
10355|County 8|2022-08-09|2023-04-13
10356|County 8|2020-08-30|2021-03-05
10357|County 9|2014-11-17|2016-12-02
10358|County 6|2015-02-17|2015-07-25
10359|County 8|2012-07-27|2013-01-13
10360|County 1|2010-12-12|2011-07-21
10361|County 1|2018-01-06|2018-07-06
10362|County 6|2013-09-06|2014-03-20
10363|County 9|2008-05-18|2008-08-27
10364|County 8|2015-01-25|2015-06-22
10365|County 1|2017-04-15|2017-10-03
10366|County 9|2015-06-20|2015-11-30
10367|County 9|2010-08-27|2010-11-27
10368|County 7|2010-07-10|2010-10-17
10369|County 9|2010-01-18|2010-04-26
10370|County 1|2014-08-20|2014-11-04
10371|County 6|2014-11-22|2015-03-06
10372|County 8|2019-05-16|2020-02-08
10373|County 6|2010-09-07|2011-03-09
10374|County 6|2011-11-10|2012-01-24
10375|County 9|2009-09-16|2009-11-13
10376|County 1|2014-04-02|2014-07-25
10377|County 6|2011-07-19|2011-10-28
10378|County 6|2012-11-04|2013-07-18
10379|County 9|2022-07-09|2022-12-02
10380|County 1|2013-07-09|2014-01-07
10381|County 9|2012-12-08|2013-05-18
10382|County 6|2012-05-01|2012-07-21
10383|County 8|2013-01-02|2013-06-22
10384|County 8|2018-04-08|2018-11-02
10385|County 9|2010-06-05|2010-10-04
10386|County 8|2023-05-09|2023-11-01
10387|County 1|2015-11-20|2017-11-27
10388|County 1|2019-06-27|2019-09-29
10389|County 8|2019-06-28|2021-05-16
10390|County 8|2020-01-16|2021-05-08
10391|County 1|2013-08-20|2013-12-16
10392|County 8|2023-03-28|2023-08-01
10393|County 1|2013-07-24|2013-09-03
10394|County 9|2008-09-30|2008-12-18
10395|County 1|2012-04-02|2013-03-27
10396|County 1|2013-03-04|2013-07-17
10397|County 1|2013-07-13|2013-10-11
10398|County 6|2022-11-12|2023-06-10
10399|County 5|2014-01-25|2014-07-07
10400|County 9|2021-02-27|2021-10-27
10401|County 1|2013-04-26|2013-08-04
10402|County 8|2011-08-21|2011-11-04
10403|County 9|2009-02-18|2009-08-24
10404|County 1|2022-06-16|2023-10-02
10405|County 5|2012-06-07|2012-09-03
10406|County 6|2022-07-12|2023-04-01
10407|County 9|2019-08-17|2020-01-11
10408|County 1|2015-10-25|2016-03-05
10409|County 8|2021-11-07|2022-05-26
10410|County 8|2022-03-23|2023-01-01
10411|County 6|2017-07-16|2017-12-16
10412|County 6|2019-09-28|2021-11-02
10413|County 6|2012-01-10|2012-06-03
10414|County 1|2017-07-28|2020-02-14
10415|County 8|2009-09-24|2009-11-10
10416|County 6|2023-01-30|2023-06-07
10417|County 1|2013-06-23|2013-10-02
10418|County 8|2013-04-16|2013-09-30
10419|County 8|2014-01-11|2014-05-10
10420|County 1|2014-12-18|2015-07-17
10421|County 1|2022-01-01|2022-07-26
10422|County 1|2012-04-05|2012-06-02
10423|County 9|2008-10-14|2008-12-11
10424|County 1|2014-01-09|2014-04-30
10425|County 9|2014-10-01|2014-12-08
10426|County 8|2014-11-26|2016-02-04
10427|County 9|2012-04-30|2012-07-16
10428|County 9|2010-08-23|2010-12-09
10429|County 6|2018-07-21|2018-12-03
10430|County 1|2019-03-14|2019-12-13
10431|County 1|2015-01-09|2015-06-11
10432|County 8|2013-08-12|2014-03-14
10433|County 9|2009-02-22|2009-04-21
10434|County 1|2018-02-05|2018-06-02
10435|County 8|2014-03-15|2014-08-18
10436|County 8|2018-05-17|2019-04-29
10437|County 9|2011-04-19|2011-09-30
10438|County 1|2015-05-17|2016-06-02
10439|County 5|2012-06-16|2012-09-17
10440|County 1|2022-05-06|2023-02-06
10441|County 1|2011-10-23|2012-02-16
10442|County 1|2018-11-13|2019-05-20
10443|County 1|2010-10-01|2011-01-22
10444|County 6|2014-11-15|2015-08-20
10445|County 1|2018-10-12|2019-06-24
10446|County 1|2022-04-22|2022-11-02
10447|County 8|2020-08-22|2021-09-03
10448|County 8|2012-05-19|2012-08-02
10449|County 8|2014-02-10|2014-06-24
10450|County 6|2014-04-23|2014-12-29
10451|County 6|2009-11-19|2010-01-12
10452|County 1|2006-01-10|2006-03-30
10453|County 6|2018-02-28|2018-12-17
10454|County 1|2014-11-29|2015-03-16
10455|County 9|2011-02-27|2011-07-29
10456|County 6|2014-10-02|2015-09-01
10457|County 5|2015-02-25|2016-08-17
10458|County 6|2014-05-01|2014-12-13
10459|County 1|2019-04-04|2019-07-14
10460|County 5|2015-01-02|2015-04-10
10461|County 9|2014-08-29|2017-07-25
10462|County 8|2007-04-06|2007-07-24
10463|County 9|2014-01-16|2014-06-30
10464|County 6|2017-04-11|2018-01-01
10465|County 9|2012-03-06|2013-01-22
10466|County 9|2013-09-01|2013-10-30
10467|County 6|2018-12-20|2019-06-29
10468|County 9|2019-12-16|2023-07-15
10469|County 1|2015-05-25|2016-08-01
10470|County 8|2021-01-08|2021-07-18
10471|County 1|2018-09-01|2020-03-16
10472|County 1|2013-06-18|2014-02-14
10473|County 9|2023-03-28|2023-08-15
10474|County 6|2018-09-14|2019-08-02
10475|County 1|2015-01-14|2015-07-20
10476|County 9|2010-07-27|2010-10-01
10477|County 1|2022-01-15|2022-08-02
10478|County 6|2015-04-24|2016-02-28
10479|County 8|2015-02-06|2015-07-30
10480|County 6|2017-09-06|2017-12-17
10481|County 6|2021-12-28|2022-07-30
10482|County 6|2013-07-06|2013-11-26
10483|County 9|2013-05-09|2013-09-02
10484|County 9|2008-09-23|2008-11-07
10485|County 8|2016-01-26|2016-06-13
10486|County 5|2015-08-15|2015-11-07
10487|County 6|2021-11-27|2022-11-10
10488|County 1|2019-08-18|2020-03-27
10489|County 6|2019-12-24|2021-01-01
10490|County 6|2017-09-09|2017-12-04
10491|County 9|2007-09-23|2008-12-25
10492|County 9|2010-08-25|2011-08-26
10493|County 9|2011-09-30|2012-05-28
10494|County 7|2013-11-14|2014-03-29
10495|County 8|2012-11-09|2013-01-24
10496|County 6|2013-02-22|2013-07-24
10497|County 9|2014-02-24|2014-07-31
10498|County 6|2007-10-07|2007-11-30
10499|County 9|2011-09-16|2012-02-05
10500|County 6|2014-09-27|2015-06-16
10501|County 7|2008-08-10|2008-10-20
10502|County 8|2020-10-18|2021-03-05
10503|County 7|2014-03-22|2014-10-13
10504|County 1|2014-08-05|2015-05-09
10505|County 4|2005-10-19|2006-01-04
10506|County 8|2022-05-21|2023-01-22
10507|County 8|2021-07-17|2021-11-24
10508|County 8|2014-07-07|2014-10-13
10509|County 9|2014-03-07|2014-04-24
10510|County 1|2009-08-19|2009-10-05
10511|County 6|2014-07-17|2015-02-08
10512|County 4|2013-08-19|2013-11-08
10513|County 1|2014-10-30|2015-06-19
10514|County 8|2013-08-25|2013-12-15
10515|County 8|2013-03-27|2013-12-03
10516|County 8|2018-03-18|2019-05-15
10517|County 1|2013-01-07|2013-05-23
10518|County 9|2018-06-21|2018-10-28
10519|County 8|2020-01-23|2020-08-07
10520|County 8|2022-04-20|2023-01-05
10521|County 9|2008-07-12|2008-10-18
10522|County 6|2014-05-27|2015-04-01
10523|County 6|2019-08-23|2021-11-08
10524|County 1|2014-03-14|2014-09-13
10525|County 9|2008-01-07|2008-02-29
10526|County 1|2022-06-06|2022-12-13
10527|County 9|2014-02-22|2014-08-05
10528|County 8|2012-09-20|2013-05-14
10529|County 1|2013-12-04|2014-02-27
10530|County 1|2015-12-28|2016-08-28
10531|County 9|2015-11-21|2016-08-15
10532|County 9|2011-08-09|2012-01-25
10533|County 5|2022-10-21|2023-02-14
10534|County 5|2010-09-13|2011-01-22
10535|County 8|2011-02-24|2011-06-22
10536|County 9|2014-06-30|2014-11-01
10537|County 1|2019-03-04|2019-10-15
10538|County 8|2018-07-24|2019-10-07
10539|County 1|2015-06-25|2016-02-01
10540|County 6|2018-01-27|2018-11-01
10541|County 9|2017-02-23|2017-08-30
10542|County 6|2013-12-16|2014-04-14
10543|County 9|2018-05-18|2018-09-09
10544|County 1|2018-08-01|2019-05-01
10545|County 1|2010-01-13|2010-03-06
10546|County 8|2023-02-07|2023-08-18
10547|County 5|2022-07-25|2022-10-31
10548|County 5|2013-07-09|2013-11-16
10549|County 8|2015-04-20|2015-07-18
10550|County 1|2017-07-27|2020-02-11
10551|County 9|2013-10-25|2014-08-27
10552|County 4|2017-06-21|2018-12-10
10553|County 9|2015-06-23|2016-01-09
10554|County 1|2014-04-14|2014-12-17
10555|County 6|2011-08-21|2011-12-10
10556|County 9|2021-06-17|2023-07-03
10557|County 5|2014-09-09|2018-08-29
10558|County 9|2013-06-28|2013-11-12
10559|County 6|2012-07-12|2012-09-19
10560|County 6|2011-12-13|2012-06-12
10561|County 6|2010-08-14|2010-11-15
10562|County 1|2018-12-15|2019-08-06
10563|County 6|2012-11-12|2014-02-07
10564|County 6|2022-09-06|2023-05-02
10565|County 1|2013-07-05|2014-06-01
10566|County 1|2012-02-13|2012-04-21
10567|County 1|2017-01-17|2018-02-28
10568|County 9|2012-12-02|2013-05-01
10569|County 6|2018-01-21|2018-11-01
10570|County 1|2018-02-04|2018-08-13
10571|County 1|2022-03-14|2022-09-01
10572|County 6|2017-03-14|2017-09-06
10573|County 6|2018-12-08|2019-07-14
10574|County 8|2021-05-30|2021-10-10
10575|County 6|2014-07-21|2015-05-03
10576|County 8|2015-01-18|2015-05-28
10577|County 4|2014-03-09|2014-05-11
10578|County 1|2017-01-24|2017-12-01
10579|County 9|2022-11-23|2023-11-07
10580|County 1|2018-12-06|2019-04-26
10581|County 1|2012-02-26|2012-06-02
10582|County 1|2014-11-11|2016-02-05
10583|County 9|2013-07-28|2013-11-24
